id,Titel,Satz,Suspense,Fragesatz,Satzlänge
782,Tatsachen im Falle Waldemar,"Es wurde nun angeregt, daß ich versuchen solle, wie früher den Arm des Patienten mir gehorsam zu machen.",1,0,18
783,Tatsachen im Falle Waldemar,"Ich machte den Versuch, und er mißlang.",1,0,7
784,Tatsachen im Falle Waldemar,"Dr. F. äußerte dann den Wunsch, ich solle eine Frage stellen.",1,0,11
785,Tatsachen im Falle Waldemar,"Ich tat dies, wie folgt:",1,0,5
786,Tatsachen im Falle Waldemar,"Herr Waldemar, können Sie uns klarmachen, was Sie jetzt fühlen oder wünschen?",1,1,12
787,Tatsachen im Falle Waldemar,"Sofort kehrten die hektischen Wangenflecke zurück, die Zunge zuckte, oder besser, sie rollte heftig im Munde hin und her (obgleich Kinnladen und Mund wie vorher weit aufgerissen blieben), und schließlich stürzte dieselbe grauenhafte Stimme hervor, die ich bereits beschrieben habe:",1,0,40
788,Tatsachen im Falle Waldemar,Um Gottes willen,1,0,3
789,Tatsachen im Falle Waldemar,schnell,1,0,1
790,Tatsachen im Falle Waldemar,schnell,1,0,1
791,Tatsachen im Falle Waldemar,bringen Sie mich wieder in Schlaf ,1,0,6
792,Tatsachen im Falle Waldemar,"oder, schnell",1,0,2
793,Tatsachen im Falle Waldemar,erwecken Sie mich,1,0,3
794,Tatsachen im Falle Waldemar,schnell ,1,0,1
795,Tatsachen im Falle Waldemar,"Ich sage Ihnen, ich bin tot.",1,0,6
796,Tatsachen im Falle Waldemar,"Ich war so furchtbar entsetzt, daß ich einen Moment lang nicht wußte, was beginnen.",1,0,14
797,Tatsachen im Falle Waldemar,"Zuerst machte ich den Versuch, den Patienten wieder zu beruhigen;",1,0,10
798,Tatsachen im Falle Waldemar,"da mir das aber infolge mangelnder Energie vollständig mißlang, änderte ich meine Maßnahmen und bemühte mich ebenso eifrig, ihn zu erwecken.",1,0,21
799,Tatsachen im Falle Waldemar,"Ich sah bald, daß ich hierin Erfolg haben würde – oder wenigstens bildete ich mir ein, ein günstiges Resultat erzielen zu können;",1,0,22
800,Tatsachen im Falle Waldemar,"und ich bin gewiß, daß alle Anwesenden darauf vorbereitet waren, den Patienten erwachen zu sehen.",1,0,15
801,Tatsachen im Falle Waldemar,"Denn auf das, was sich wirklich ereignete, konnte unmöglich irgendein menschliches Wesen vorbereitet sein.",1,0,14
802,Tatsachen im Falle Waldemar,"Während ich heftig die mesmeristischen Striche ausführte, inmitten der heulenden Rufe »tot – tot«, die geradezu der Zunge – nicht den Lippen – des Leidenden entquollen, geschah es, daß seine ganze Gestalt urplötzlich – innerhalb einer einzigen Minute – zusammenschrumpfte – zerfiel – unter meinen Händen hinwegfaulte.",1,0,47
803,Tatsachen im Falle Waldemar,"Auf dem Bett vor der ganzen Versammlung lag eine ekelhafte, stinkende Masse.",1,0,12
